Id,SalePrice
1800,133565.73977606912
1801,127326.01395518157
1802,126891.20063703251
1803,153205.42594441542
1804,144797.5094379485
1805,137657.95514163066
1806,123724.59080627201
1807,129663.76070336028
1808,117043.847218184
1809,119090.76435256089
1810,141160.62266511872
1811,102903.4661372338
1812,97415.2651802843
1813,120799.58248253404
1814,96921.08849843936
1815,59500.75413358224
1816,99760.0062528704
1817,115458.95781457782
1818,151296.5731531469
1819,124378.71910646546
1820,58671.152323321345
1821,108804.3106556812
1822,148022.5892032461
1823,48324.42297222559
1824,124239.87155559137
1825,136348.99645673274
1826,103807.38828176878
1827,106621.47192562296
1828,130993.63413476759
1829,118391.15114339872
1830,139596.9551485799
1831,147425.750945966
1832,91123.9148107757
1833,139005.0243877056
1834,121837.59602978383
1835,123621.58535685937
1836,126664.22916736724
1837,89918.45391012426
1838,122265.22475033968
1839,100885.3145899517
1840,149069.9010286353
1841,136153.98215945077
1842,89980.82511357762
1843,136050.0284128687
1844,134689.23616080874
1845,141530.0324022808
1846,156866.15603902083
1847,175795.4416970563
1848,58350.48490252832
1849,113542.96804140994
1850,118769.42877544378
1851,149535.5975417815
1852,126119.61626085031
1853,132547.46919403438
1854,165986.7367023531
1855,145899.2784548956
1856,223590.42970214935
1857,148028.89133537322
1858,139051.45517527204
1859,119548.53336975434
1860,154074.92714479123
1861,119907.1564388178
1862,284458.8064811375
1863,272042.64476748736
1864,272048.15135209344
1865,327277.0476190535
1866,328776.2220197099
1867,228568.0492624721
1868,297596.9045646062
1869,203447.44783529916
1870,226520.6003546197
1871,237848.7747312444
1872,172456.11725107444
1873,245946.5652751085
1874,144678.47650678488
1875,203732.8226131294
1876,193779.87890827152
1877,209853.73285035888
1878,200205.58409689553
1879,132119.88628868575
1880,132253.9286833745
1881,256952.37507729622
1882,256231.58493511332
1883,191727.9636761487
1884,205719.45309233514
1885,224619.3568665219
1886,284352.0217599039
1887,205753.26878697192
1888,275769.9318995801
1889,166013.76054788663
1890,122664.55412230258
1891,128003.0883580109
1892,104423.5895856245
1893,132511.62727399005
1894,128268.248957319
1895,137534.48331999683
1896,123022.99792995627
1897,121376.55661839794
1898,116641.29403547096
1899,151301.45186881057
1900,144960.86108292633
1901,172221.91761886358
1902,150997.22618461406
1903,210672.9705838948
1904,132034.69033896612
1905,186245.37132751703
1906,149222.52069159315
1907,209964.00519950272
1908,112885.40228868797
1909,137323.8745205494
1910,125763.57403437547
1911,198401.37677709974
1912,311043.52311357594
1913,145274.4341220479
1914,59767.91587351407
1915,326938.0283274246
1916,72635.85927002448
1917,247911.08811283877
1918,138959.7989959478
1919,170231.07865883995
1920,154007.62700487147
1921,398290.24442864634
1922,308415.529857044
1923,216545.0458375171
1924,223502.83800588315
1925,210861.85830267883
1926,378751.1093419447
1927,134724.68567789564
1928,160088.6492229667
1929,124799.87210688822
1930,129769.28841405641
1931,140729.05078568388
1932,140491.61305632387
1933,178398.30725112764
1934,178417.6493440117
1935,172937.63866800332
1936,184715.02275221387
1937,182216.77612618552
1938,172822.2846874208
1939,245554.72145217587
1940,191752.07336071914
1941,169006.80144059507
1942,180420.0037360237
1943,200939.82293661608
1944,328980.26832408615
1945,368445.87160754367
1946,145988.28511282863
1947,230883.2296604707
1948,154242.11286517704
1949,232974.54685162968
1950,178494.86952868637
1951,263349.0398180832
1952,216003.65088951646
1953,168481.75278714354
1954,179470.16374051222
1955,133786.06272726398
1956,293177.47177822236
1957,154702.94792970127
1958,293902.7454920104
1959,145068.75439882418
1960,114994.16547358675
1961,118368.75219511021
1962,96929.14888454485
1963,102733.33436698797
1964,108410.50474332937
1965,147146.43566042546
1966,139571.65044027407
1967,295579.2280726357
1968,440807.4994894817
1969,378902.54029494873
1970,428074.9469570633
1971,465830.1703903422
1972,378636.09301465994
1973,267350.2019420484
1974,315813.2407819285
1975,422909.7826329863
1976,270662.55832845625
1977,359006.4047973725
1978,362922.51902377675
1979,310623.6612459807
1980,200278.95093817692
1981,337459.10021411005
1982,221238.9552718994
1983,207231.0334665678
1984,170517.18544458438
1985,215325.67854638395
1986,213829.89145217685
1987,179052.19901255815
1988,178750.5230944483
1989,189782.8745785949
1990,213378.76639351065
1991,218877.54482554426
1992,208270.97623855414
1993,172949.50437727766
1994,229074.48871967787
1995,178907.53431644003
1996,255122.9878622414
1997,300766.06942200003
1998,333066.33764562086
1999,256043.61587553367
2000,315099.61588093033
2001,260523.544388537
2002,241515.47660307225
2003,252510.6041588557
2004,267994.14240148186
2005,217030.44776900468
2006,219104.53681831065
2007,245129.12610724298
2008,212436.09427705486
2009,194552.01038453885
2010,194363.25827901228
2011,131598.95436926858
2012,178071.4501125763
2013,180888.1497163028
2014,183890.09354311068
2015,200859.04858137996
2016,195536.59715804958
2017,198831.05490609448
2018,121269.95044484566
2019,135823.88690710906
2020,109116.32273711001
2021,108722.26071641565
2022,185889.66800066794
2023,143363.08202468583
2024,270243.5241596762
2025,361327.89115083584
2026,176148.4179483283
2027,158079.13998099032
2028,153552.065318973
2029,166527.8686193323
2030,263728.30672981584
2031,220093.73560326165
2032,243369.53874106501
2033,255152.18679323915
2034,168901.6124354219
2035,209687.7045404851
2036,183196.335834748
2037,196882.57974988426
2038,299842.997563512
2039,209903.00197814204
2040,293884.6040765187
2041,289089.02243267617
2042,200292.4290795022
2043,172688.55530873762
2044,160585.88379202964
2045,202311.13389034622
2046,150248.5447980903
2047,146796.11980218068
2048,139373.09688055754
2049,137967.5494796006
2050,171024.98104282637
2051,108932.10333322766
2052,127584.67229482376
2053,147213.73220763856
2054,91441.43893487124
2055,157697.08244881406
2056,143689.73502032898
2057,119932.88373107885
2058,222154.67910490526
2059,133030.24751677387
2060,168550.44052456343
2061,167565.87960841844
2062,133668.53051147296
2063,113494.78098966951
2064,138458.52822535086
2065,121030.92190547525
2066,163237.3459355417
2067,118059.47972997013
2068,142647.13684578924
2069,83210.15958250035
2070,113338.6231127606
2071,102595.81651132285
2072,131932.1525482932
2073,138251.9816157835
2074,172678.63226472167
2075,144070.68835216374
2076,114802.10817020592
2077,154720.81806006524
2078,130321.65218950671
2079,130270.10344672206
2080,119774.73273312215
2081,127648.44049171804
2082,126071.94179526584
2083,141395.35907149295
2084,110423.84922554977
2085,124759.55316623404
2086,103186.60510545911
2087,120274.32087481608
2088,102018.90309391488
2089,83171.07436019866
2090,127274.3325111258
2091,118409.10390270942
2092,124294.8420545531
2093,121394.1370898246
2094,105993.72423482018
2095,148885.7089449493
2096,81678.79743575685
2097,98662.73534474731
2098,140438.46137305986
2099,62778.75883844417
2100,86595.16395091919
2101,115281.94007276525
2102,125185.4877660451
2103,102606.12746198993
2104,125310.43074738205
2105,122133.03269747364
2106,68189.40261457076
2107,189315.9343419673
2108,114544.18361958479
2109,111052.49060245912
2110,127884.17376922193
2111,139448.66314396632
2112,137517.3941518067
2113,125057.28024525178
2114,115924.51968177223
2115,156051.64218878193
2116,116559.34980939074
2117,147579.84064006773
2118,123078.08060148213
2119,114764.04610156779
2120,108603.9163351582
2121,93461.6060191154
2122,113020.36506808805
2123,89209.33787858699
2124,152002.2356542692
2125,128812.30738356482
2126,158994.0314297888
2127,164981.70856062317
2128,119909.8924041541
2129,97499.58351431048
2130,132204.20873603364
2131,138282.5033453972
2132,112143.63804609084
2133,123036.65583872682
2134,118379.10785765001
2135,97990.94782525074
2136,78317.29975955258
2137,114913.3837662105
2138,136602.21556057298
2139,151845.36715250692
2140,139045.65266391562
2141,142722.5739569171
2142,131205.8511826983
2143,147595.89585586786
2144,118772.6765074476
2145,139553.34880257407
2146,153922.56025150162
2147,156171.1375775734
2148,128000.34661498088
2149,142973.10915541663
2150,213306.159801573
2151,112744.346138942
2152,170260.36451349777
2153,164207.16075700405
2154,110486.1205427344
2155,132102.52082601993
2156,264225.10119857365
2157,241495.40533046745
2158,235728.04834216565
2159,212843.53707269393
2160,172685.20871604243
2161,237099.66834539737
2162,372947.37721794
2163,349975.5155460493
2164,242925.09019834676
2165,188648.6379271953
2166,149451.85904278382
2167,209520.67129764365
2168,199362.93174160767
2169,193528.3682066681
2170,212135.2809551585
2171,148705.23817618183
2172,135186.7056780615
2173,157476.34345235335
2174,232272.0378593673
2175,286060.6885829429
2176,310090.30408629804
2177,248439.081718231
2178,207950.70808652646
2179,141706.27472147514
2180,206685.19628500874
2181,192544.85547667847
2182,225164.3646243244
2183,194047.68959853594
2184,125650.63055253116
2185,121212.35476352193
2186,141620.61408961297
2187,153464.92152315646
2188,155713.61183906093
2189,235356.3070842912
2190,82725.25590817329
2191,80521.99367098212
2192,88990.36328793548
2193,101176.64174593012
2194,98304.46705628758
2195,121564.07440743789
2196,103009.78885753136
2197,124031.66374522694
2198,154923.36422079467
2199,169901.2903147556
2200,141243.69203988084
2201,147938.12817040778
2202,189575.05560691055
2203,144002.94287341612
2204,180058.57127553565
2205,115551.25744154598
2206,140271.43689127633
2207,203016.06308371533
2208,240426.6358861302
2209,217700.53331887838
2210,117479.16123919487
2211,112681.98697545474
2212,121456.15141658213
2213,102462.88740713107
2214,137479.8622477923
2215,102031.3807427378
2216,143794.48880120128
2217,75039.38149617845
2218,71285.45596255724
2219,67620.85417364283
2220,67250.961684467
2221,329638.48435689043
2222,283383.26968154375
2223,285622.8358573363
2224,207153.46182781717
2225,128774.43002972992
2226,192413.1478624214
2227,196259.94267310027
2228,265025.17385219206
2229,251968.6116113574
2230,154157.4544708824
2231,213524.59727228087
2232,177604.7406652402
2233,180930.30971966853
2234,235888.08152404983
2235,224930.66707665284
2236,267506.3358772742
2237,337906.56511450215
2238,195613.50748751345
2239,108680.96302906124
2240,156886.88969986222
2241,162709.61022508604
2242,122044.54134447654
2243,125595.85356498377
2244,100259.85808467367
2245,92463.3169922834
2246,139545.53973564022
2247,106539.13645829147
2248,122359.42101531345
2249,125182.53824045714
2250,130980.6416909976
2251,116275.11767696202
2252,174833.10569505114
2253,155224.71140219836
2254,172957.76724824618
2255,184588.61245023005
2256,179049.14659314396
2257,204110.352639136
2258,163977.61166969902
2259,178392.16499666168
2260,144598.40929012993
2261,184264.12043891987
2262,207872.2961909172
2263,362172.13947088004
2264,476636.9772758948
2265,162179.47517978455
2266,286413.38249047304
2267,372327.69856309606
2268,400772.4832142726
2269,144956.59926548385
2270,190650.37545099424
2271,213162.94999208712
2272,187842.06165596037
2273,164748.87879158533
2274,179886.3806276614
2275,163467.4090147101
2276,181202.6874090138
2277,187619.81377060484
2278,147501.6064364091
2279,127075.64396105762
2280,116554.71991072879
2281,171464.44763596647
2282,187785.96783236304
2283,101226.08896126071
2284,111479.12365234578
2285,136954.26163589302
2286,124362.17111763889
2287,349128.6209680383
2288,284593.92662258656
2289,373823.81464508566
2290,453201.85753808275
2291,324443.3725648988
2292,432290.7781229237
2293,487340.52833980735
2294,416912.5268812757
2295,465415.21542759717
2296,289695.48465763236
2297,321525.4998065022
2298,327045.57513231115
2299,389462.33522055
2300,327075.709973492
2301,292325.52043774805
2302,250639.14235195197
2303,241624.65690342375
2304,253774.8128907999
2305,196347.17587407338
2306,194638.26912596068
2307,198434.12644963324
2308,225242.71505581288
2309,271298.8134611969
2310,212147.44246260714
2311,202593.05551403807
2312,174997.75471348787
2313,176453.19992656723
2314,172178.37672092675
2315,178366.00472071514
2316,188562.5949083784
2317,189890.1036154526
2318,181419.57909631022
2319,181257.1943057722
2320,187622.58767995395
2321,234496.6841870062
2322,184354.06102441586
2323,178870.14166806388
2324,166600.69416151076
2325,214313.64814472976
2326,171285.33776185976
2327,205462.30034438783
2328,218652.14580119116
2329,188383.266971931
2330,182614.5559649747
2331,347913.1096944857
2332,387648.718832684
2333,307221.5585082053
2334,254484.43412359932
2335,264199.7947497516
2336,318687.8278767593
2337,197731.59813662752
2338,266132.187228061
2339,205516.65600604954
2340,404197.5768822797
2341,215183.47826225485
2342,233693.38050573456
2343,227937.13025945594
2344,215786.1272852979
2345,238382.99301672052
2346,211431.81990067265
2347,199870.26100556692
2348,235209.92362232716
2349,175078.49558451836
2350,288669.20363421476
2351,244958.86053219312
2352,250767.42882289464
2353,256514.9059954201
2354,136463.7163278452
2355,133922.6328994695
2356,149874.83111503237
2357,197342.3491416605
2358,197229.61770064302
2359,132974.79604215903
2360,118909.8120318703
2361,143944.61059467887
2362,275520.0340992965
2363,137031.52645119795
2364,154264.0549306703
2365,214352.68510459966
2366,192343.6226254932
2367,221336.9532610539
2368,208539.49192247586
2369,214979.96459574217
2370,169251.8640908188
2371,166303.97056325164
2372,187651.86898966724
2373,270321.2265964862
2374,301527.34301577025
2375,238860.37786578084
2376,286973.42453666945
2377,355219.42297099717
2378,149995.53591712302
2379,196044.17440490058
2380,149788.4962952635
2381,172480.41838050535
2382,197655.16323956015
2383,203381.0374758475
2384,245361.05197139946
2385,160522.9375174292
2386,137389.29796965985
2387,138243.45536363212
2388,101576.11119134421
2389,125640.56668745339
2390,147290.81365939893
2391,147186.26176983534
2392,116706.73826011585
2393,166538.94106550442
2394,140516.73254942076
2395,200903.95822545214
2396,143048.39590125307
2397,210174.063628099
2398,131128.03242004648
2399,63422.55512856951
2400,65005.4950444218
2401,116167.38635854275
2402,139315.19446867926
2403,139284.51958868446
2404,148149.1835768728
2405,160343.14585584626
2406,142013.77245466475
2407,124791.78259606051
2408,143617.85257702108
2409,123664.23792648867
2410,167988.73778188947
2411,121275.31353965106
2412,154693.0361552466
2413,131145.1551992892
2414,140861.13280304227
2415,130786.2112082507
2416,123844.50843687142
2417,128286.2328598989
2418,130733.18776178049
2419,134560.72705249526
2420,127975.80831254278
2421,154242.2346180902
2422,109790.82963442682
2423,115321.35436173633
2424,155131.63704920808
2425,202150.65675653584
2426,133505.12135786033
2427,126778.93166076156
2428,166054.5304796067
2429,117924.00629108868
2430,131611.79943779734
2431,108391.44583105524
2432,143754.02462257244
2433,147056.47114215008
2434,132027.52018759225
2435,152052.73359789775
2436,110107.9912875316
2437,105308.04654773626
2438,128989.0723301122
2439,107509.17228281764
2440,121314.70246294711
2441,99401.66973288024
2442,102319.59218765692
2443,124161.57628750188
2444,132150.86260365538
2445,91308.73037487334
2446,129174.09397442256
2447,187155.72548125402
2448,132942.50442213417
2449,112479.72778118294
2450,143153.169542691
2451,121711.00846385423
2452,193438.91313569795
2453,94857.54763551737
2454,125922.90454622489
2455,115553.6013398275
2456,131574.03609411806
2457,129159.29574280366
2458,124132.68502154257
2459,111926.79398232843
2460,137149.89923198574
2461,121046.58147659326
2462,133204.60048020122
2463,120436.23092817796
2464,167592.24814623376
2465,135626.62340797795
2466,114998.25190250453
2467,125604.02149283169
2468,84250.84290515752
2469,83930.86627936356
2470,194018.55641404307
2471,205817.9022508245
2472,163779.82368688384
2473,117189.01573469967
2474,85877.57995851492
2475,216586.32642070035
2476,113834.14089430815
2477,131768.48319509663
2478,159445.89700543898
2479,108902.71768134976
2480,146989.1579655311
2481,124547.84020638283
2482,128134.19907257454
2483,116836.75493738778
2484,123216.1778991627
2485,127425.1851972613
2486,147645.72649016883
2487,190779.73266465298
2488,153869.21520071517
2489,151639.65328834942
2490,141664.50780755174
2491,91182.14881912706
2492,187015.45692644553
2493,145772.32281106288
2494,151833.0829466747
2495,97448.57443491275
2496,244782.88948791032
2497,150148.82730170674
2498,115026.76781788461
2499,93852.77701902376
2500,130455.06453810954
2501,137055.76811413333
2502,141872.29504530338
2503,101164.47647617762
2504,197844.52927082026
2505,225937.44949064395
2506,258078.99609473263
2507,296607.57301983563
2508,256243.34845535547
2509,218480.05243398712
2510,216495.82275703282
2511,181095.8703855459
2512,206818.81057079576
2513,218086.70048217956
2514,275718.3180216354
2515,151569.36108002
2516,169332.58951037703
2517,139202.8587436383
2518,149415.67939004928
2519,221953.48111931008
2520,213643.64387346903
2521,191110.2961906422
2522,222248.8188839766
2523,123967.20277380728
2524,139434.5678684953
2525,148727.67272444698
2526,140266.3600014821
2527,119438.54133339817
2528,133023.76528382814
2529,133842.5551657603
2530,123303.52218164231
2531,246181.6117233184
2532,225340.5800598798
2533,199479.55781662435
2534,224750.19921941348
2535,291774.4189469404
2536,229593.4382350384
2537,226671.01853178936
2538,184391.769016663
2539,186800.1630789009
2540,178989.72392117704
2541,181457.5556848844
2542,169430.94886192193
2543,127830.89197121942
2544,125856.88455749536
2545,131335.3207149334
2546,132388.6064533592
2547,134446.62621133705
2548,153351.0746100398
2549,155702.47031349948
2550,370714.7831382883
2551,140183.17692049206
2552,125403.9308517549
2553,78963.37756140139
2554,102782.58485206965
2555,106931.72528890314
2556,104464.04502650398
2557,106358.95774369624
2558,148396.16575435334
2559,138499.98786990842
2560,143839.046245189
2561,134267.44360965613
2562,133115.58288578564
2563,143449.6793160821
2564,194152.5660205439
2565,139615.41865804087
2566,166891.6196027175
2567,138623.06846321147
2568,183047.26751168206
2569,208040.36622914852
2570,117459.86539962284
2571,194617.14654439743
2572,145334.1147179035
2573,215770.90794053164
2574,259950.34687330123
2575,129587.97829676208
2576,119341.70069447567
2577,162881.56695562895
2578,90384.03808167875
2579,69859.15039179698
2580,99254.45709026424
2581,101222.3053045473
2582,102143.99480254277
2583,302568.9735589242
2584,167183.91674889476
2585,189932.63920951853
2586,216278.02439974845
2587,199159.16217479552
2588,137100.32564641803
2589,148164.88474830464
2590,209393.85531505934
2591,216223.61345227977
2592,219954.55225527126
2593,246463.1276902246
2594,175616.19147902002
2595,195914.17462857405
2596,313022.05792139145
2597,190711.82608081365
2598,271796.83412051
2599,314588.8254020471
2600,157278.58023158807
2601,139077.59585790476
2602,83843.97183449747
2603,92245.11798590791
2604,89609.66023322174
2605,81804.10838828387
2606,152627.67712895144
2607,193231.93733689032
2608,196974.49549200202
2609,170934.5069630732
2610,108278.75976553014
2611,139193.24323505364
2612,155554.4622703098
2613,130322.84706116444
2614,126227.31203727507
2615,151506.94777035917
2616,143144.6394795884
2617,173298.76232034038
2618,190727.9422098352
2619,195985.53270194045
2620,180942.8126060094
2621,175829.32603497594
2622,182085.63104943934
2623,247671.02084245515
2624,316068.2382128192
2625,291993.3716114818
2626,167240.63892118284
2627,162825.88150735732
2628,453378.00761339715
2629,485953.3684708937
2630,349164.05905534705
2631,462687.2211156321
2632,426184.88143060805
2633,305061.25960754545
2634,404235.8589472537
2635,152432.8544148591
2636,174189.10489325496
2637,173455.66113832121
2638,261667.78992268402
2639,184952.84208132367
2640,153014.05616587686
2641,107412.07830730948
2642,191462.9436741846
2643,103379.93300526503
2644,128757.82818636483
2645,103636.86818039497
2646,94554.22196946676
2647,102814.01368549051
2648,149043.8381107997
2649,144177.55884838768
2650,133211.25341512222
2651,147340.32534835231
2652,425353.0769228278
2653,246502.09054437216
2654,268930.5296618342
2655,389660.2688734519
2656,319980.5090578492
2657,347891.9457494752
2658,300053.78919267055
2659,289015.5909937756
2660,355781.8746303295
2661,337595.80535586964
2662,363806.9843762384
2663,285342.9569980029
2664,264631.7661020422
2665,330266.60678211635
2666,280507.8100303365
2667,173577.0251157057
2668,183026.36318159604
2669,184193.86382809663
2670,281700.84427981026
2671,185730.93263783166
2672,191754.71532489167
2673,206108.44276845842
2674,204647.02967500372
2675,169707.35479161446
2676,188382.78287933147
2677,193765.93550181706
2678,247974.06288071323
2679,268598.47267563775
2680,275487.9716596665
2681,393404.2465396852
2682,320265.6523988949
2683,535868.7550551133
2684,312414.8767982444
2685,335926.3092750195
2686,259389.9344998447
2687,310424.7615458545
2688,220017.58991262843
2689,204606.66770691748
2690,438757.42877285974
2691,192705.78344857655
2692,136759.1581502341
2693,204462.6072907476
2694,135469.4140816458
2695,194426.00515612558
2696,184601.2810107166
2697,189424.36558173675
2698,187772.95086689582
2699,175727.3430196126
2700,158049.06668460174
2701,154043.05385594344
2702,114165.67943609325
2703,123667.73502436766
2704,140306.94084284516
2705,121940.47107257394
2706,113845.49095951792
2707,124711.58284569022
2708,134180.49636312303
2709,104855.34315708146
2710,129554.46045121714
2711,315957.7155446074
2712,391513.480562901
2713,171865.70548489236
2714,153456.02130519765
2715,170688.0458712648
2716,150961.5748579489
2717,179780.7703238716
2718,228313.33924407442
2719,156467.5650141054
2720,172121.62027214782
2721,137965.20989662322
2722,167597.4038440692
2723,144369.2109381619
2724,128805.98052550969
2725,134697.7006104342
2726,152522.68603955905
2727,171090.3601048594
2728,171366.4490215725
2729,152934.06714422963
2730,145587.70867015945
2731,126757.9478693662
2732,126658.49456553128
2733,157946.86450365512
2734,134948.71874568978
